,Unnamed: 0_x,ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher,Image-URL-L,Unnamed: 0_y,User-ID,Book-Rating,Unnamed: 0,Location,Age,City,State,Country
1183,102680,0373691394,Too Close For Comfort Harlequin Temptation No 939,Colleen Collins,2003,Harlequin,http://images.amazon.com/images/P/0373691394.01.LZZZZZZZ.jpg,407434,98391,5,98390,"morrow, georgia, usa",52.0,morrow,georgia,Usa
1184,127902,0060188197,The Angel of Montague Street,Norman Green,2003,HarperCollins,http://images.amazon.com/images/P/0060188197.01.LZZZZZZZ.jpg,405982,98391,9,98390,"morrow, georgia, usa",52.0,morrow,georgia,Usa
1185,125741,031231874X,A Meeting of Minds A Superintendent Mike Yeadings Mystery,Clare Curzon,2004,St. Martin's Minotaur,http://images.amazon.com/images/P/031231874X.01.LZZZZZZZ.jpg,406697,98391,10,98390,"morrow, georgia, usa",52.0,morrow,georgia,Usa
1186,95134,0345452488,Time s Eye A Time Odyssey Book 1,ARTHUR C. CLARKE,2004,Del Rey,http://images.amazon.com/images/P/0345452488.01.LZZZZZZZ.jpg,407182,98391,10,98390,"morrow, georgia, usa",52.0,morrow,georgia,Usa
1187,83720,0312873840,The Chronoliths,Robert Charles Wilson,2001,Tor Books,http://images.amazon.com/images/P/0312873840.01.LZZZZZZZ.jpg,406851,98391,8,98390,"morrow, georgia, usa",52.0,morrow,georgia,Usa
1188,125512,042519714X,Through The Grinder,Cleo Coyle,2004,Berkley Publishing Group,http://images.amazon.com/images/P/042519714X.01.LZZZZZZZ.jpg,408408,98391,10,98390,"morrow, georgia, usa",52.0,morrow,georgia,Usa
1189,29857,0345440072,Seven Dials,ANNE PERRY,2003,Ballantine Books,http://images.amazon.com/images/P/0345440072.01.LZZZZZZZ.jpg,407114,98391,9,98390,"morrow, georgia, usa",52.0,morrow,georgia,Usa
1190,128572,0425186911,To Give or Deceive,Malinda Terreri,2002,Prime Crime,http://images.amazon.com/images/P/0425186911.01.LZZZZZZZ.jpg,408254,98391,9,98390,"morrow, georgia, usa",52.0,morrow,georgia,Usa
1191,125926,0670033197,Dirty Sally,Michael Simon,2004,Viking Books,http://images.amazon.com/images/P/0670033197.01.LZZZZZZZ.jpg,409568,98391,9,98390,"morrow, georgia, usa",52.0,morrow,georgia,Usa
1192,77224,0446612324,Bride of the Beast,Sue-Ellen Welfonder,2003,Warner Forever,http://images.amazon.com/images/P/0446612324.01.LZZZZZZZ.jpg,408724,98391,8,98390,"morrow, georgia, usa",52.0,morrow,georgia,Usa
1193,128394,0312300468,Gone Tomorrow A Bill Slider Mystery,Cynthia Harrod-Eagles,2002,St. Martin's Minotaur,http://images.amazon.com/images/P/0312300468.01.LZZZZZZZ.jpg,406507,98391,9,98390,"morrow, georgia, usa",52.0,morrow,georgia,Usa
1194,250649,0425199746,Wrapped Up In Crosswords,Nero Blanc,2004,Berkley Publishing Group,http://images.amazon.com/images/P/0425199746.01.LZZZZZZZ.jpg,408431,98391,10,98390,"morrow, georgia, usa",52.0,morrow,georgia,Usa
1195,19294,0670031909,Lost in a Good Book A Thursday Next Novel,Jasper Fforde,2003,Viking Books,http://images.amazon.com/images/P/0670031909.01.LZZZZZZZ.jpg,409555,98391,9,98390,"morrow, georgia, usa",52.0,morrow,georgia,Usa
1196,128642,0066213444,Beyond Suspicion,James Grippando,2002,HarperCollins,http://images.amazon.com/images/P/0066213444.01.LZZZZZZZ.jpg,406216,98391,8,98390,"morrow, georgia, usa",52.0,morrow,georgia,Usa
1197,57139,155166920X,Desperado,Diana Palmer,2002,Mira,http://images.amazon.com/images/P/155166920X.01.LZZZZZZZ.jpg,411299,98391,8,98390,"morrow, georgia, usa",52.0,morrow,georgia,Usa
1198,98672,0670032786,Aunt Dimity Snowbound,Nancy Atherton,2004,Viking Books,http://images.amazon.com/images/P/0670032786.01.LZZZZZZZ.jpg,409564,98391,8,98390,"morrow, georgia, usa",52.0,morrow,georgia,Usa
1199,127961,0451459202,Dragon Moon,Alan F. Troop,2003,Roc,http://images.amazon.com/images/P/0451459202.01.LZZZZZZZ.jpg,409018,98391,10,98390,"morrow, georgia, usa",52.0,morrow,georgia,Usa
1200,128781,0345444213,American Empire The Center Cannot Hold,HARRY TURTLEDOVE,2002,Del Rey,http://images.amazon.com/images/P/0345444213.01.LZZZZZZZ.jpg,407133,98391,8,98390,"morrow, georgia, usa",52.0,morrow,georgia,Usa
1201,7786,0515136948,After Glow,Jayne Castle,2004,Jove Books,http://images.amazon.com/images/P/0515136948.01.LZZZZZZZ.jpg,409281,98391,10,98390,"morrow, georgia, usa",52.0,morrow,georgia,Usa
1202,117371,0374204772,Ultimate Fitness The Quest for Truth about Health and Exercise,Gina Kolata,2003,"Farrar, Straus and Giroux",http://images.amazon.com/images/P/0374204772.01.LZZZZZZZ.jpg,407695,98391,9,98390,"morrow, georgia, usa",52.0,morrow,georgia,Usa
1203,126322,0451459806,Covenants Borderland Roc,Lorna Freeman,2004,Roc,http://images.amazon.com/images/P/0451459806.01.LZZZZZZZ.jpg,409047,98391,9,98390,"morrow, georgia, usa",52.0,morrow,georgia,Usa
1204,14324,006050675X,The Emerald Cavern Graham Mitchell Fifth Ring Bk 2,Mitchell Graham,2003,Eos,http://images.amazon.com/images/P/006050675X.01.LZZZZZZZ.jpg,406029,98391,10,98390,"morrow, georgia, usa",52.0,morrow,georgia,Usa
1205,79806,0670882356,When Character Was King A Story of Ronald Reagan,Peggy Noonan,2001,Viking Books,http://images.amazon.com/images/P/0670882356.01.LZZZZZZZ.jpg,921351,224430,0,224429,"louisville, kentucky, usa",,louisville,kentucky,Usa
1206,11360,0804102988,Sarum The Novel of England,Edward Rutherford,1992,Ivy Books,http://images.amazon.com/images/P/0804102988.01.LZZZZZZZ.jpg,921387,224430,7,224429,"louisville, kentucky, usa",,louisville,kentucky,Usa
1207,4044,0684865742,Tis A Memoir,Frank McCourt,2000,Scribner,http://images.amazon.com/images/P/0684865742.01.LZZZZZZZ.jpg,921367,224430,0,224429,"louisville, kentucky, usa",,louisville,kentucky,Usa
1208,239966,0399523251,Party Fare A Healthy Exchanges Cookbook,Joanna M. Lund,0,Penguin Putnam~childrens Hc,http://images.amazon.com/images/P/0399523251.01.LZZZZZZZ.jpg,921299,224430,5,224429,"louisville, kentucky, usa",,louisville,kentucky,Usa
1209,211,0375705856,Plainsong Vintage Contemporaries,KENT HARUF,2000,Vintage,http://images.amazon.com/images/P/0375705856.01.LZZZZZZZ.jpg,921259,224430,0,224429,"louisville, kentucky, usa",,louisville,kentucky,Usa
1210,12575,0679455612,A Lesson Before Dying,Ernest J. Gaines,1997,Alfred A. Knopf,http://images.amazon.com/images/P/0679455612.01.LZZZZZZZ.jpg,921362,224430,7,224429,"louisville, kentucky, usa",,louisville,kentucky,Usa
1211,26159,0345425308,Violin,Anne Rice,1999,Ballantine Books,http://images.amazon.com/images/P/0345425308.01.LZZZZZZZ.jpg,921248,224430,0,224429,"louisville, kentucky, usa",,louisville,kentucky,Usa
1212,45664,0449908623,Guardian,John Saul,1993,Ballantine Books,http://images.amazon.com/images/P/0449908623.01.LZZZZZZZ.jpg,921328,224430,0,224429,"louisville, kentucky, usa",,louisville,kentucky,Usa
1213,2485,044020562X,One,Richard Bach,1989,Dell,http://images.amazon.com/images/P/044020562X.01.LZZZZZZZ.jpg,562567,135213,0,135212,"renton, washington, usa",,renton,washington,Usa
1214,2485,044020562X,One,Richard Bach,1989,Dell,http://images.amazon.com/images/P/044020562X.01.LZZZZZZZ.jpg,243753,56193,0,56192,"wahiawa, hawaii, usa",34.0,wahiawa,hawaii,Usa
1215,6,0425176428,What If The World s Foremost Military Historians Imagine What Might Have Been,Robert Cowley,2000,Berkley Publishing Group,http://images.amazon.com/images/P/0425176428.01.LZZZZZZZ.jpg,243750,56193,0,56192,"wahiawa, hawaii, usa",34.0,wahiawa,hawaii,Usa
1216,9343,0812589041,Ender s Game,Orson Scott Card,1999,Tor Books,http://images.amazon.com/images/P/0812589041.01.LZZZZZZZ.jpg,243766,56193,0,56192,"wahiawa, hawaii, usa",34.0,wahiawa,hawaii,Usa
1217,2485,044020562X,One,Richard Bach,1989,Dell,http://images.amazon.com/images/P/044020562X.01.LZZZZZZZ.jpg,524903,127200,0,127199,"urbana, illinois, usa",,urbana,illinois,Usa
1218,2483,0440108268,The Bridge Across Forever,Richard Bach,1986,Dell,http://images.amazon.com/images/P/0440108268.01.LZZZZZZZ.jpg,524878,127200,0,127199,"urbana, illinois, usa",,urbana,illinois,Usa
1219,51423,0373262140,Writers Of The Purple Sage,Tom Smith,1996,Worldwide Library,http://images.amazon.com/images/P/0373262140.01.LZZZZZZZ.jpg,524736,127200,0,127199,"urbana, illinois, usa",,urbana,illinois,Usa
1220,101826,044011408X,Class Reunion,Rona Jaffe,1980,Dell Publishing Company,http://images.amazon.com/images/P/044011408X.01.LZZZZZZZ.jpg,524879,127200,0,127199,"urbana, illinois, usa",,urbana,illinois,Usa
1221,11098,0425092917,The Accidental Tourist,Anne Tyler,1994,Berkley Publishing Group,http://images.amazon.com/images/P/0425092917.01.LZZZZZZZ.jpg,524850,127200,0,127199,"urbana, illinois, usa",,urbana,illinois,Usa
1222,10302,0553580191,Seize the Night,DEAN KOONTZ,1999,Bantam,http://images.amazon.com/images/P/0553580191.01.LZZZZZZZ.jpg,525165,127200,0,127199,"urbana, illinois, usa",,urbana,illinois,Usa
1223,214421,0935741054,American Indian Cooking and Herb Lore,Thomas B. Underwood,1973,Cherokee Pubns,http://images.amazon.com/images/P/0935741054.01.LZZZZZZZ.jpg,525443,127200,7,127199,"urbana, illinois, usa",,urbana,illinois,Usa
1224,62065,0884043401,Final Blackout,L. Ron Hubbard,1989,Bridge Publications (CA),http://images.amazon.com/images/P/0884043401.01.LZZZZZZZ.jpg,525421,127200,0,127199,"urbana, illinois, usa",,urbana,illinois,Usa
1225,119657,0380633213,Dark Wind,Tony Hillerman,1983,Avon Books,http://images.amazon.com/images/P/0380633213.01.LZZZZZZZ.jpg,524761,127200,0,127199,"urbana, illinois, usa",,urbana,illinois,Usa
1226,214165,0821711334,Brazen Ecstasy,Janelle Taylor,1983,Zebra Books,http://images.amazon.com/images/P/0821711334.01.LZZZZZZZ.jpg,525359,127200,0,127199,"urbana, illinois, usa",,urbana,illinois,Usa
1227,214245,0876910746,Nymphs A complete guide to naturals and their imitations,Ernest George Schwiebert,1973,Winchester Press,http://images.amazon.com/images/P/0876910746.01.LZZZZZZZ.jpg,525412,127200,0,127199,"urbana, illinois, usa",,urbana,illinois,Usa
1228,6257,0553238450,Delta Star,Joseph Wambaugh,1984,Bantam Doubleday Dell,http://images.amazon.com/images/P/0553238450.01.LZZZZZZZ.jpg,525120,127200,0,127199,"urbana, illinois, usa",,urbana,illinois,Usa
1229,188188,0345380525,Cataract,Tara K. Harper,1995,Del Rey Books,http://images.amazon.com/images/P/0345380525.01.LZZZZZZZ.jpg,524684,127200,0,127199,"urbana, illinois, usa",,urbana,illinois,Usa
1230,185620,0373107501,Viking Invader,Sally Wentworth,1984,Harlequin,http://images.amazon.com/images/P/0373107501.01.LZZZZZZZ.jpg,524713,127200,0,127199,"urbana, illinois, usa",,urbana,illinois,Usa
1231,136091,0226450171,The Embers and the Stars A Philosophical Inquiry into the Moral Sense of Nature,Erazim Kohak,1987,University of Chicago Press,http://images.amazon.com/images/P/0226450171.01.LZZZZZZZ.jpg,524596,127200,0,127199,"urbana, illinois, usa",,urbana,illinois,Usa
1232,33555,1551661640,Mixed Messages,Jim Miller,1996,Mira,http://images.amazon.com/images/P/1551661640.01.LZZZZZZZ.jpg,525459,127200,0,127199,"urbana, illinois, usa",,urbana,illinois,Usa
1233,208965,084393140X,Savage Persuasion,Cassie Edwards,1991,Leisure Books,http://images.amazon.com/images/P/084393140X.01.LZZZZZZZ.jpg,525398,127200,0,127199,"urbana, illinois, usa",,urbana,illinois,Usa
1234,16612,0394499026,Harry s game A novel,Gerald Seymour,1975,Random House,http://images.amazon.com/images/P/0394499026.01.LZZZZZZZ.jpg,524813,127200,0,127199,"urbana, illinois, usa",,urbana,illinois,Usa
1235,81327,0671742418,I CAN T BELIEVE I SAID THAT How to Give Your Teens the Privacy They Crave and the Guidance They Need,Griselda Gifford,1992,Atria,http://images.amazon.com/images/P/0671742418.01.LZZZZZZZ.jpg,525237,127200,0,127199,"urbana, illinois, usa",,urbana,illinois,Usa
1236,99705,0446329223,Megatrends,John Naisbitt,1984,Warner Books> C/o Little Br,http://images.amazon.com/images/P/0446329223.01.LZZZZZZZ.jpg,524940,127200,0,127199,"urbana, illinois, usa",,urbana,illinois,Usa
1237,104312,0373166303,Fifty Cent Groom The Magic Wedding Dress Harlequin American Romance No 630,Karen Toller Whittenburg,1996,Harlequin,http://images.amazon.com/images/P/0373166303.01.LZZZZZZZ.jpg,524723,127200,0,127199,"urbana, illinois, usa",,urbana,illinois,Usa
1238,157872,0060149205,An Indecent Obsession,Colleen McCullough,1981,Harpercollins,http://images.amazon.com/images/P/0060149205.01.LZZZZZZZ.jpg,524558,127200,0,127199,"urbana, illinois, usa",,urbana,illinois,Usa
1239,13835,0394546415,Minute by Minute,Don Hewitt,1985,Horizon Book Promotions,http://images.amazon.com/images/P/0394546415.01.LZZZZZZZ.jpg,524817,127200,0,127199,"urbana, illinois, usa",,urbana,illinois,Usa
1240,1129,0446601241,Kiss the Girls,James Patterson,1995,Warner Books,http://images.amazon.com/images/P/0446601241.01.LZZZZZZZ.jpg,524969,127200,0,127199,"urbana, illinois, usa",,urbana,illinois,Usa
1241,30931,0451198638,The Other Side and Back A Psychic s Guide to Our World and Beyond,Sylvia Browne,2000,Signet Book,http://images.amazon.com/images/P/0451198638.01.LZZZZZZZ.jpg,525039,127200,0,127199,"urbana, illinois, usa",,urbana,illinois,Usa
1242,118883,0821732315,Sioux Splendor,F. Rosanne Bittner,1990,Kensington Pub Corp,http://images.amazon.com/images/P/0821732315.01.LZZZZZZZ.jpg,525372,127200,0,127199,"urbana, illinois, usa",,urbana,illinois,Usa
1243,40618,0671744585,The Invitation,Jude Deveraux,1994,Pocket,http://images.amazon.com/images/P/0671744585.01.LZZZZZZZ.jpg,525240,127200,0,127199,"urbana, illinois, usa",,urbana,illinois,Usa
1244,4338,0887309100,The Dilbert Future Thriving on Business Stupidity in the 21st Century,Scott Adams,1998,HarperBusiness,http://images.amazon.com/images/P/0887309100.01.LZZZZZZZ.jpg,525426,127200,7,127199,"urbana, illinois, usa",,urbana,illinois,Usa
1245,214639,003016656X,Prisoners of the Scrambling Dragon,F. N. Monjo,1980,Henry Holt &amp; Co,http://images.amazon.com/images/P/003016656X.01.LZZZZZZZ.jpg,524549,127200,0,127199,"urbana, illinois, usa",,urbana,illinois,Usa
1246,11964,0061008079,A Woman of Substance,Barbara Taylor Bradford,2004,HarperTorch,http://images.amazon.com/images/P/0061008079.01.LZZZZZZZ.jpg,524576,127200,0,127199,"urbana, illinois, usa",,urbana,illinois,Usa
1247,1802,0440236673,The Brethren,John Grisham,2000,Island,http://images.amazon.com/images/P/0440236673.01.LZZZZZZZ.jpg,524922,127200,0,127199,"urbana, illinois, usa",,urbana,illinois,Usa
1251,2485,044020562X,One,Richard Bach,1989,Dell,http://images.amazon.com/images/P/044020562X.01.LZZZZZZZ.jpg,908663,220892,10,220891,"lansing, michigan, usa",,lansing,michigan,Usa
1253,14607,0060589272,Eleven Minutes A Novel,Paulo Coelho,2004,HarperCollins,http://images.amazon.com/images/P/0060589272.01.LZZZZZZZ.jpg,67405,13915,0,13914,"arnprior, ontario, canada",,arnprior,ontario,Canada
1254,267941,0451627466,The Decameron,Giovanni Boccaccio,1989,Signet Book,http://images.amazon.com/images/P/0451627466.01.LZZZZZZZ.jpg,988021,237534,5,237533,"rexdale, ontario, canada",47.0,rexdale,ontario,Canada
1264,102975,0812538935,Starswarm A Jupiter Novel,Jerry Pournelle,1999,Tor Books,http://images.amazon.com/images/P/0812538935.01.LZZZZZZZ.jpg,480835,114813,8,114812,"kirkland, washington, usa",,kirkland,washington,Usa
1265,30818,0765347148,Witchlight Light,Marion Zimmer Bradley,2003,Tor Books,http://images.amazon.com/images/P/0765347148.01.LZZZZZZZ.jpg,480833,114813,0,114812,"kirkland, washington, usa",,kirkland,washington,Usa
1273,84665,0385335040,Turn of the Century,Kurt Andersen,2000,Delta,http://images.amazon.com/images/P/0385335040.01.LZZZZZZZ.jpg,465833,111174,0,111173,"austin, texas, usa",,austin,texas,Usa
1274,10302,0553580191,Seize the Night,DEAN KOONTZ,1999,Bantam,http://images.amazon.com/images/P/0553580191.01.LZZZZZZZ.jpg,465920,111174,0,111173,"austin, texas, usa",,austin,texas,Usa
1275,6628,0060921145,Animal Dreams,Barbara Kingsolver,1991,Perennial,http://images.amazon.com/images/P/0060921145.01.LZZZZZZZ.jpg,465731,111174,0,111173,"austin, texas, usa",,austin,texas,Usa
1276,19047,0679781277,Martin Dressler The Tale of an American Dreamer Vintage Contemporaries,STEVEN MILLHAUSER,1997,Vintage,http://images.amazon.com/images/P/0679781277.01.LZZZZZZZ.jpg,465952,111174,0,111173,"austin, texas, usa",,austin,texas,Usa
1277,16334,0441091660,Cards of Grief,Jane Yolen,1984,Ace Books,http://images.amazon.com/images/P/0441091660.01.LZZZZZZZ.jpg,465874,111174,0,111173,"austin, texas, usa",,austin,texas,Usa
1278,49622,0671786458,Paradise County American Sisters,Karen Robards,2000,Atria,http://images.amazon.com/images/P/0671786458.01.LZZZZZZZ.jpg,465942,111174,0,111173,"austin, texas, usa",,austin,texas,Usa
1279,188806,0312271921,No Logo Taking Aim at the Brand Bullies,Naomi Klein,2000,Picador,http://images.amazon.com/images/P/0312271921.01.LZZZZZZZ.jpg,465776,111174,7,111173,"austin, texas, usa",,austin,texas,Usa
1280,1827,0062502182,The Alchemist A Fable About Following Your Dream,Paulo Coelho,1995,HarperSanFrancisco,http://images.amazon.com/images/P/0062502182.01.LZZZZZZZ.jpg,465744,111174,10,111173,"austin, texas, usa",,austin,texas,Usa
1281,141254,0452282055,Speak The Best Quips Quotes and Anecdotes for Dog Lovers,Connie DuBay,2000,Plume Books,http://images.amazon.com/images/P/0452282055.01.LZZZZZZZ.jpg,465893,111174,0,111173,"austin, texas, usa",,austin,texas,Usa
1282,4824,0316601950,The Pilot s Wife A Novel,Anita Shreve,1999,Back Bay Books,http://images.amazon.com/images/P/0316601950.01.LZZZZZZZ.jpg,465784,111174,0,111173,"austin, texas, usa",,austin,texas,Usa
1283,30967,0064411028,Dogs on the Job True Stories of Phenomenal Dogs,Christopher Farran,2002,Avon,http://images.amazon.com/images/P/0064411028.01.LZZZZZZZ.jpg,465749,111174,0,111173,"austin, texas, usa",,austin,texas,Usa
1284,19648,0679753761,Far Afield A Vintage Contemporaries Original,Susanna Kaysen,1994,Vintage Books USA,http://images.amazon.com/images/P/0679753761.01.LZZZZZZZ.jpg,465948,111174,0,111173,"austin, texas, usa",,austin,texas,Usa
1285,84632,1561706523,Weddings A Z,Deborah McCoy,1999,Hay House,http://images.amazon.com/images/P/1561706523.01.LZZZZZZZ.jpg,465995,111174,6,111173,"austin, texas, usa",,austin,texas,Usa
1286,772,0679450440,Protect and Defend,Richard North Patterson,2000,Random House Inc,http://images.amazon.com/images/P/0679450440.01.LZZZZZZZ.jpg,214898,50206,0,50205,"palm bay, florida, usa",36.0,palm bay,florida,Usa
1287,66434,0451400569,Moon,James Herbert,1987,Onyx Books,http://images.amazon.com/images/P/0451400569.01.LZZZZZZZ.jpg,214884,50206,8,50205,"palm bay, florida, usa",36.0,palm bay,florida,Usa
1288,772,0679450440,Protect and Defend,Richard North Patterson,2000,Random House Inc,http://images.amazon.com/images/P/0679450440.01.LZZZZZZZ.jpg,530582,127919,0,127918,"seattle, washington, usa",49.0,seattle,washington,Usa
1289,13520,089296765X,Dead Midnight Sharon McCone Mysteries Hardcover,Marcia Muller,2002,Mysterious Press,http://images.amazon.com/images/P/089296765X.01.LZZZZZZZ.jpg,608926,147380,0,147379,"los alamos, california, usa",71.0,los alamos,california,Usa
1290,13520,089296765X,Dead Midnight Sharon McCone Mysteries Hardcover,Marcia Muller,2002,Mysterious Press,http://images.amazon.com/images/P/089296765X.01.LZZZZZZZ.jpg,986347,236949,8,236948,"glen burnie, maryland, usa",56.0,glen burnie,maryland,Usa
1291,13520,089296765X,Dead Midnight Sharon McCone Mysteries Hardcover,Marcia Muller,2002,Mysterious Press,http://images.amazon.com/images/P/089296765X.01.LZZZZZZZ.jpg,141339,31742,0,31741,"saulsbury, tennessee, usa",,saulsbury,tennessee,Usa
1292,254989,1841070521,Highlands of Scotland Colin Baxter gift book series,Colin Baxter,2000,C. Baxter Photography,http://images.amazon.com/images/P/1841070521.01.LZZZZZZZ.jpg,705974,171118,0,171117,"toronto, ontario, canada",47.0,toronto,ontario,Canada
1293,254308,013400549X,How Managers Make Things Happen,G. S. Odiorne,1982,Prentice Hall,http://images.amazon.com/images/P/013400549X.01.LZZZZZZZ.jpg,703816,171118,0,171117,"toronto, ontario, canada",47.0,toronto,ontario,Canada
1294,255014,2290023701,Playback,Raymond Chandler,1999,J'ai lu,http://images.amazon.com/images/P/2290023701.01.LZZZZZZZ.jpg,706027,171118,0,171117,"toronto, ontario, canada",47.0,toronto,ontario,Canada
1295,10036,1563053179,Kids Best Dog Book Kids Best Field Guide to Neighborhood Dogs 2 Books and Dog Safety Reflector,Michael J. Rosen,1993,Workman Publishing,http://images.amazon.com/images/P/1563053179.01.LZZZZZZZ.jpg,705919,171118,0,171117,"toronto, ontario, canada",47.0,toronto,ontario,Canada
1296,21731,0753451131,Cats,Amanda O'Neill,1998,Kingfisher,http://images.amazon.com/images/P/0753451131.01.LZZZZZZZ.jpg,705348,171118,7,171117,"toronto, ontario, canada",47.0,toronto,ontario,Canada
1297,83281,0718115422,Margaret Powell down under,Margaret Powell,1976,Joseph,http://images.amazon.com/images/P/0718115422.01.LZZZZZZZ.jpg,705207,171118,0,171117,"toronto, ontario, canada",47.0,toronto,ontario,Canada
1298,205032,0117020516,Cyclecraft Skilled Cycling Techniques for Adults,John Franklin,1999,Stationery Office Books,http://images.amazon.com/images/P/0117020516.01.LZZZZZZZ.jpg,703811,171118,0,171117,"toronto, ontario, canada",47.0,toronto,ontario,Canada
1299,146227,0679457739,Marriage Shock The Transformation of Women into Wives,Dalma Heyn,1997,Random House Inc,http://images.amazon.com/images/P/0679457739.01.LZZZZZZZ.jpg,705120,171118,0,171117,"toronto, ontario, canada",47.0,toronto,ontario,Canada
1300,85728,0812530241,Columbo the Grassy Knoll Columbo,William Harrington,1994,Tor Books (Mm),http://images.amazon.com/images/P/0812530241.01.LZZZZZZZ.jpg,705531,171118,0,171117,"toronto, ontario, canada",47.0,toronto,ontario,Canada
1301,254815,081447604X,Choice and Compromise A Woman s Guide to Balancing Family and Career,Donna N. Douglass,1983,AMACOM,http://images.amazon.com/images/P/081447604X.01.LZZZZZZZ.jpg,705559,171118,0,171117,"toronto, ontario, canada",47.0,toronto,ontario,Canada
1302,64045,0679854673,Anne of Green Gables Bullseye Step Into Classics,L.M. MONTGOMERY,1994,Random House Books for Young Readers,http://images.amazon.com/images/P/0679854673.01.LZZZZZZZ.jpg,705139,171118,0,171117,"toronto, ontario, canada",47.0,toronto,ontario,Canada
1303,69606,044841127X,Who Stole the Cookies All Aboard Reading Paperback,Judith Moffatt,1996,Grosset &amp; Dunlap,http://images.amazon.com/images/P/044841127X.01.LZZZZZZZ.jpg,704599,171118,0,171117,"toronto, ontario, canada",47.0,toronto,ontario,Canada
1304,141034,0813011949,Religious Violence and Abortion The Gideon Project,Dallas A. Blanchard,1993,University Press of Florida,http://images.amazon.com/images/P/0813011949.01.LZZZZZZZ.jpg,705554,171118,0,171117,"toronto, ontario, canada",47.0,toronto,ontario,Canada
1305,146862,0812926234,The Whartons Stretch Book Featuring the Breakthrough Method of Active Isolated Stretching,Jim Wharton,1996,Three Rivers Press (CA),http://images.amazon.com/images/P/0812926234.01.LZZZZZZZ.jpg,705553,171118,7,171117,"toronto, ontario, canada",47.0,toronto,ontario,Canada
1306,254314,0138632669,Successful Management by Objectives An Action Manual Spectrum Book S480,Karl G. Albrecht,1977,Simon &amp; Schuster,http://images.amazon.com/images/P/0138632669.01.LZZZZZZZ.jpg,703823,171118,7,171117,"toronto, ontario, canada",47.0,toronto,ontario,Canada
1307,658,0449209121,The Amazing Mrs Pollifax,Dorothy Gilman,1992,Fawcett Books,http://images.amazon.com/images/P/0449209121.01.LZZZZZZZ.jpg,704608,171118,0,171117,"toronto, ontario, canada",47.0,toronto,ontario,Canada
1308,254310,0136436692,Organic Chemistry 6th Edition,Robert T. Morrison,1992,Benjamin Cummings,http://images.amazon.com/images/P/0136436692.01.LZZZZZZZ.jpg,703819,171118,0,171117,"toronto, ontario, canada",47.0,toronto,ontario,Canada
1309,7772,0451451384,The Summer Tree The Fionavar Tapestry Book 1,Guy Gavriel Kay,1994,Roc,http://images.amazon.com/images/P/0451451384.01.LZZZZZZZ.jpg,704652,171118,8,171117,"toronto, ontario, canada",47.0,toronto,ontario,Canada
1310,3065,0345334302,Ringworld Engineers,Larry Niven,1990,Del Rey Books,http://images.amazon.com/images/P/0345334302.01.LZZZZZZZ.jpg,704138,171118,6,171117,"toronto, ontario, canada",47.0,toronto,ontario,Canada
1311,28384,0060958707,Why We Run A Natural History,Bernd Heinrich,2002,Ecco,http://images.amazon.com/images/P/0060958707.01.LZZZZZZZ.jpg,703702,171118,0,171117,"toronto, ontario, canada",47.0,toronto,ontario,Canada
1312,239497,0061043540,The Unpleasantness at the Bellona Club,Dorothy L. Sayers,1995,HarperTorch,http://images.amazon.com/images/P/0061043540.01.LZZZZZZZ.jpg,703724,171118,7,171117,"toronto, ontario, canada",47.0,toronto,ontario,Canada
1313,10368,0937750123,Don Aslett s Clutter Free Finally amp Forever,Don Aslett,1995,Betterway Books,http://images.amazon.com/images/P/0937750123.01.LZZZZZZZ.jpg,705816,171118,0,171117,"toronto, ontario, canada",47.0,toronto,ontario,Canada
1314,30705,0312966997,Hastened to the Grave The Gypsy Murder Investigation Hasand to Grave,Jack Olsen,1999,St. Martin's Press,http://images.amazon.com/images/P/0312966997.01.LZZZZZZZ.jpg,704042,171118,0,171117,"toronto, ontario, canada",47.0,toronto,ontario,Canada
1315,48173,0590880306,Girls in Love,Cherie Bennett,1996,Scholastic,http://images.amazon.com/images/P/0590880306.01.LZZZZZZZ.jpg,704968,171118,0,171117,"toronto, ontario, canada",47.0,toronto,ontario,Canada
1316,255011,1893554457,Heaven on Earth The Rise and Fall of Socialism,Joshua Muravchik,2002,Encounter Books,http://images.amazon.com/images/P/1893554457.01.LZZZZZZZ.jpg,706021,171118,0,171117,"toronto, ontario, canada",47.0,toronto,ontario,Canada
1317,94046,0756400201,Defender,C. J. Cherryh,2002,Daw Books,http://images.amazon.com/images/P/0756400201.01.LZZZZZZZ.jpg,705354,171118,9,171117,"toronto, ontario, canada",47.0,toronto,ontario,Canada
1318,204917,0688075274,Rude Awakening The Rise Fall and Struggle for Recovery of General Motors,Maryann Keller,1989,Harpercollins,http://images.amazon.com/images/P/0688075274.01.LZZZZZZZ.jpg,705169,171118,5,171117,"toronto, ontario, canada",47.0,toronto,ontario,Canada
1319,8282,0345314980,Berlin Game,Len Deighton,1990,Ballantine Books,http://images.amazon.com/images/P/0345314980.01.LZZZZZZZ.jpg,704120,171118,8,171117,"toronto, ontario, canada",47.0,toronto,ontario,Canada
1320,254851,0874473535,Student s Guide to Good Writing Building Writing Skills for Success in College,Rick Dalton,1990,College Board,http://images.amazon.com/images/P/0874473535.01.LZZZZZZZ.jpg,705638,171118,0,171117,"toronto, ontario, canada",47.0,toronto,ontario,Canada
